age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
27,Female,UK,2.754618587093933,Instagram,4,Socializing,27.145819201280204,0,6.560956127561438,Medium,50.993813700079244
13,Female,USA,4.5914354967703215,Instagram,2,Education,31.286983451108036,1,6.590567541887918,Medium,24.37149215019636
13,Female,India,4.366039746320126,Snapchat,1,Socializing,22.150691711580414,1,8.686989063212907,Medium,15.080958195426529
21,Female,India,2.973567968739829,TikTok,4,Entertainment,19.088609244210172,1,8.376307659604578,Medium,61.62020272746194
27,Male,USA,1.8961439912811837,TikTok,1,Entertainment,11.024311756756633,1,8.9709976936475,Low,80.0218290406589
22,Male,Germany,3.433243622180442,YouTube,1,Socializing,29.90023736745996,1,5.72807915502897,Medium,21.078218306913968
18,Male,India,3.231826060522819,TikTok,3,Socializing,34.12864772151324,1,8.851443077570952,Medium,5.621709817806064
22,Male,UK,0.5,TikTok,3,Education,38.10326445494318,1,8.372351416080729,Low,13.561374969888451
17,Male,USA,4.65044346886595,TikTok,3,Content Creation,19.85455189782174,0,7.103089258211675,Medium,65.18528218517156
27,Female,India,3.7615014395679647,YouTube,2,Entertainment,40.77155570539533,1,7.620776944001134,Medium,23.716732492470566
13,Male,USA,0.902382899809723,Snapchat,2,Entertainment,22.906391094220112,0,10.0,Low,42.656727009089785
18,Male,Brazil,1.2193704461050325,YouTube,3,Education,32.407803003750246,0,9.062147846917473,Low,29.896828443337874
18,Male,Brazil,3.7260650996477236,YouTube,5,Socializing,19.22598400533832,1,8.835103819047742,Medium,42.53463957341949
15,Female,USA,2.3798601061373996,YouTube,3,Entertainment,34.89057736135299,0,8.938985158266567,Low,25.487895764882417
25,Male,Canada,3.19126058231329,YouTube,2,Entertainment,14.079311253865898,0,8.156627811133644,Medium,49.44942078225157
20,Female,India,2.187856477613744,TikTok,1,Education,13.841198875418566,0,8.810624832005676,Low,39.245964807980684
26,Male,India,4.667869555628939,Twitter,5,Socializing,26.141187807354633,1,6.4183942614740355,Medium,55.61662178053966
27,Female,India,4.511274303670486,TikTok,3,Entertainment,30.37006113218044,1,6.5308335970816165,Medium,0.0
13,Female,India,4.045574794957342,Instagram,5,News,39.65094330024499,1,6.605970915919314,Medium,45.69906673928185
13,Male,UK,2.2537590334226265,YouTube,3,Entertainment,31.176360389029522,0,8.766464839554526,Low,26.880997916519714
18,Female,UK,2.3215541723698996,Instagram,3,Entertainment,10.63609225095254,1,7.881525496670411,Low,44.10838754046934
22,Other,Australia,1.9938452345424125,TikTok,2,Entertainment,16.498428560255427,0,7.752834360247761,Low,73.03236795993682
25,Male,Germany,3.3904374664238714,Instagram,1,Socializing,34.83309669676598,0,4.865553763133219,Medium,1.1394027319084472
13,Male,Germany,5.280521746436477,TikTok,5,Education,37.43045817355878,0,3.484495356615844,High,18.168302757947533
18,Female,India,3.793501385531571,Twitter,2,Socializing,20.56806313891171,1,10.0,Medium,40.75586728931925
13,Male,Canada,3.097363679824405,Instagram,3,News,17.911968498828067,1,8.207281358733756,Medium,66.59402474483551
26,Female,USA,1.831497246065994,Instagram,4,Entertainment,29.670595694615393,1,9.280332733155202,Low,25.768179659911123
25,Male,India,1.5935511952373802,TikTok,2,Entertainment,27.154419980407162,0,8.400302778213964,Low,51.306683184235204
18,Female,Brazil,1.5484031348851666,Instagram,3,Entertainment,33.110944968754396,0,8.250104359778726,Low,55.07587303917987
15,Male,Canada,4.205406086505848,YouTube,1,News,29.226450887204052,1,6.039623493766422,Medium,69.67225257197424
26,Female,USA,4.073364330552595,TikTok,3,Education,10.265612274121533,1,5.69154639642578,Medium,24.457647846623793
26,Female,India,1.739553972020042,Twitter,1,News,42.97380358251951,1,7.801304951660995,Low,25.39628328463938
27,Female,India,3.708731999329939,Instagram,2,Socializing,33.517655565760315,0,6.82082682349607,Medium,34.6702110811319
20,Male,Brazil,3.82027173222855,Snapchat,4,News,35.429154367393835,1,8.13211759051409,Medium,23.954886633555216
25,Female,Brazil,1.7700833831378904,YouTube,4,Entertainment,30.05399947688801,0,7.9175425105360375,Low,27.06625021793156
27,Male,Germany,4.012377415799418,Instagram,2,Education,11.948734129493463,1,6.15724036094261,Medium,50.95057773848633
18,Female,India,1.5156559305104849,Instagram,5,Entertainment,31.651321609566832,0,9.499308954291978,Low,3.2894592161221183
25,Male,UK,2.6245340613982235,YouTube,2,Entertainment,24.233293636217343,0,8.056787044637993,Medium,58.89686434942038
23,Female,India,0.6395858951051925,TikTok,4,Entertainment,27.57269291304837,0,10.0,Low,20.762873019947442
25,Male,India,3.613323827240477,TikTok,4,Entertainment,30.62925213780456,1,5.635430340147332,Medium,82.13643491203044
13,Female,UK,2.6217990093889822,Instagram,1,Entertainment,31.734539799349655,1,7.266183326135127,Medium,64.12653639557493
27,Female,Canada,8.073464123228863,Instagram,1,Education,32.882673085798515,1,4.299378484112603,High,44.720498826122544
17,Male,Germany,1.503066803013675,YouTube,1,Entertainment,24.39541658457383,0,9.171630662581249,Low,51.10086648726728
20,Male,USA,3.5778674108971456,Snapchat,1,Entertainment,14.407386262553805,1,6.830649314136735,Medium,6.263743391683043
15,Female,India,2.1164681358484554,YouTube,1,Socializing,17.90644605061881,0,8.808361462655519,Low,35.57857998205234
24,Other,India,4.213407648535093,TikTok,3,Education,31.85764947303912,1,5.227023440130491,Medium,54.110394377763384
18,Female,India,6.216074009707556,TikTok,5,Entertainment,25.544233456586703,1,5.402270285707538,High,23.139902027168908
17,Female,Brazil,5.299609860137419,YouTube,5,Socializing,19.813824357183634,0,5.603569988935676,High,55.99562606381827
18,Female,India,1.8321861220148246,Snapchat,2,Entertainment,22.892995346554688,1,9.007901654572265,Low,27.119018889147572
22,Other,India,2.47911519075888,Instagram,3,Socializing,24.67627688706388,1,6.651959204815203,Low,93.51987482084613
13,Female,USA,3.5712113102233918,YouTube,2,Entertainment,26.59615761705335,1,6.9783462109667695,Medium,24.081107718033813
19,Male,Germany,3.442829765796908,TikTok,2,Entertainment,16.879618050994203,0,6.335909239934177,Medium,78.61010989586812
21,Female,Canada,5.351468730921267,TikTok,5,News,19.59779527687779,0,5.039450406332925,High,59.333860071633346
14,Male,UK,3.028968974792029,Snapchat,1,Entertainment,38.352558741675054,1,7.657666760298771,Medium,14.300650949410738
22,Female,USA,3.022880596767492,Snapchat,5,News,33.76898579765969,0,6.408158965919974,Medium,62.469709205399624
27,Male,Canada,3.6377840908759977,Twitter,5,Education,22.08883838713559,0,7.013003081604862,Medium,17.241840046715584
17,Male,India,3.150677256467141,Instagram,4,Education,28.03089169055491,0,7.670537243962832,Medium,30.277919304752444
22,Male,USA,4.562240751130212,YouTube,3,News,19.313153142360882,0,6.522284958998689,Medium,6.680285754720657
16,Male,USA,3.2754628388569422,YouTube,1,Entertainment,39.1910309507746,1,7.61986879920101,Medium,38.1265995712041
18,Female,Brazil,3.6962970544187956,Snapchat,2,Socializing,18.218905406580088,1,7.179738871732289,Medium,7.01232076655554
18,Male,Germany,1.7700041295217255,Instagram,1,Socializing,47.70082075734743,0,7.949446851153987,Low,61.59614606898727
23,Female,USA,1.5350625346910323,YouTube,3,Education,30.672331146317283,0,9.36514608471168,Low,74.86490988426812
14,Male,USA,5.509465808902404,Twitter,2,News,25.273740769248608,1,6.236752696753088,High,64.88911344660599
14,Female,India,2.301485598594569,Snapchat,1,Entertainment,28.14390960107832,1,9.054989548780672,Low,37.972930273093375
16,Female,India,3.9436950202781684,Instagram,1,Entertainment,41.15167709644197,1,6.257734219022977,Medium,19.088842219252804
13,Female,USA,3.7060845020216115,TikTok,1,News,34.03427501779335,1,8.729772718502147,Medium,34.79538516004634
21,Female,India,4.666069982931309,Instagram,2,Education,20.585159836039654,1,6.849793538999432,Medium,38.257459919784445
26,Female,Germany,5.832709930467252,Instagram,3,Entertainment,39.87019041409978,1,4.179149285824103,High,38.708233654105186
26,Female,Germany,2.100483406187772,TikTok,1,Entertainment,17.673826036864295,1,8.185285310564558,Low,42.43079668266121
25,Female,USA,3.2916545166821614,Instagram,5,Socializing,18.282141218826133,1,7.7802849534892005,Medium,44.14285596740169
19,Female,Canada,5.5243918312180575,Instagram,2,Education,13.616734333053365,0,5.930049583700177,High,36.59354716114475
24,Female,India,4.1653081057886485,Instagram,2,Entertainment,5.119139862879642,1,6.025228683854793,Medium,41.03422051011022
19,Male,Germany,2.1715862594279765,TikTok,1,News,21.369776445613006,0,7.060010439661363,Low,41.61584712480542
27,Female,India,1.9056300385407978,Snapchat,4,Entertainment,27.273546500738362,0,7.8567861320743475,Low,42.78679757996228
15,Female,Germany,2.850459533187131,YouTube,2,Entertainment,7.582362971270314,0,7.684301011434666,Medium,68.04827697578648
27,Male,India,4.815063716662122,YouTube,3,Socializing,40.79723401862823,1,4.699591199106641,Medium,41.293457754195394
23,Male,USA,4.572670261967486,Twitter,1,Socializing,21.318075729193147,1,7.013716378525045,Medium,77.81337882899857
27,Male,India,3.2621071730441527,Twitter,1,Socializing,35.46385431571109,0,6.7451579737884,Medium,15.598868803887225
24,Female,USA,3.8629190014271497,TikTok,2,Education,31.319475827872825,1,6.7591533877708665,Medium,2.3092583041330172
15,Female,Brazil,2.616361939936281,Instagram,3,Socializing,22.61610437304894,1,8.260412810778964,Medium,48.47842577272719
13,Female,USA,2.058188764348201,TikTok,5,Entertainment,5.0,1,9.018800650941843,Low,62.903505977222494
15,Male,India,3.0279808806676494,Snapchat,2,Entertainment,15.627560032762833,1,6.451438699263198,Medium,63.70765122396297
15,Male,USA,3.507639961239443,TikTok,5,Entertainment,22.84669288782313,1,7.758646999358938,Medium,8.062799263465891
16,Female,Australia,2.3689979283029796,YouTube,3,Entertainment,34.85887746534257,0,10.0,Low,44.05322669575748
16,Male,USA,1.5169219156392102,TikTok,3,News,13.277482594886976,0,7.630378446103458,Low,40.08275378367296
15,Male,Germany,4.812320001123387,TikTok,1,Entertainment,26.220318429930906,0,6.546617718354992,Medium,64.38630479842396
22,Female,India,1.3485975255259226,TikTok,2,Entertainment,30.104043262812475,0,10.0,Low,43.023651412620914
24,Female,UK,4.8288642687251535,YouTube,5,News,42.045783535269656,1,5.706639822013276,Medium,68.59855713965183
20,Female,Australia,1.6383050579216933,TikTok,3,Socializing,25.384527272187437,0,9.127937525069667,Low,51.33322318997648
20,Female,UK,2.4887656383779855,Instagram,5,Entertainment,23.202109168066055,1,9.121163495866607,Low,35.58146867705919
25,Female,India,2.5138241742278704,TikTok,4,Socializing,35.18541465884957,0,6.845776525831126,Medium,36.765033762203224
25,Male,India,3.2246986200777883,Instagram,4,Entertainment,16.232266156322044,1,7.216705959441077,Medium,13.754218154861316
13,Male,UK,4.50938622344697,YouTube,1,Socializing,26.349641043730383,1,5.2147571195380245,Medium,10.73740299992529
19,Male,Germany,4.5554226981204415,Instagram,4,Socializing,24.04267265480576,1,7.478480916512359,Medium,24.32351681688253
23,Male,Canada,4.318763891280963,Instagram,2,Socializing,19.46223780715254,1,7.379670468505505,Medium,29.108539540783738
14,Female,India,3.3586052210783603,Instagram,1,Education,18.06334122157675,1,8.565851148553005,Medium,11.212820130752341
13,Female,USA,5.152594367019725,Instagram,1,News,17.71650474094066,0,4.827840389123587,High,36.6344867904249
15,Male,Germany,2.9169450476451684,YouTube,4,Socializing,9.481519854815403,1,7.589857860879972,Medium,57.593331857786126
16,Male,USA,3.435180587933297,TikTok,5,Content Creation,24.8407825208945,1,7.4123626414788975,Medium,0.0
25,Female,Brazil,1.945682937954376,TikTok,5,Entertainment,19.210732734005198,1,8.597757302021312,Low,27.714830911736108
18,Female,UK,3.98625381201456,Instagram,3,Socializing,34.25047710802892,1,6.51237308257376,Medium,33.41360683016797
22,Male,Brazil,3.708109076856251,YouTube,5,Entertainment,30.942890612975262,0,6.322008953789096,Medium,56.628315785459534
26,Female,USA,4.65333778728323,Instagram,1,Content Creation,26.323676396807226,1,4.693581805721592,Medium,65.951232515469
17,Female,Canada,3.4326948232289336,TikTok,3,Socializing,20.910839479232862,1,6.509001209263666,Medium,76.26359529186581
27,Male,Australia,5.284371256897211,YouTube,2,Entertainment,14.396592023861546,1,4.170376741975666,High,21.617237883443366
27,Female,UK,5.220976257657091,TikTok,3,Entertainment,25.50075577799363,0,5.668703639471733,High,29.71503475682057
26,Female,UK,4.409839562808919,Snapchat,1,Education,9.485747409602798,0,6.13216066536243,Medium,33.20543968274197
16,Female,UK,1.3301757408630106,TikTok,1,Education,41.970778324127046,1,9.300743285251967,Low,40.44505508758936
20,Female,India,5.26188391769851,Snapchat,2,Socializing,20.242263755377326,0,4.9663679611862115,High,69.0022072381081
23,Male,India,2.5076346417042865,Instagram,5,Entertainment,26.816061730641593,1,6.582565345572078,Medium,4.001061538900551
24,Male,USA,3.9450511763663587,Twitter,3,Socializing,8.142388472560587,1,7.994389740816262,Medium,25.177488004489557
26,Female,USA,3.410475164457388,Instagram,5,Education,33.53055921083249,1,5.519366042332862,Medium,27.64719035914058
16,Female,India,2.7708434832034206,Instagram,1,Entertainment,13.398205923521264,1,8.027038494287748,Medium,54.48567379349395
25,Male,India,4.00054836020429,Instagram,2,Content Creation,25.617983903724543,1,6.007673056169668,Medium,48.82382274601515
22,Male,India,3.8644471290365034,YouTube,4,Socializing,27.232230376495224,1,7.731402650636188,Medium,1.5228165393630135
24,Female,USA,1.2674365938387897,TikTok,2,Entertainment,25.891674720157404,0,8.462035094289737,Low,41.07815858186006
25,Female,India,2.5215877749796674,YouTube,5,Entertainment,38.68990681207725,1,6.6745013409660405,Medium,25.784998576697426
14,Female,India,1.3301156216128063,Instagram,1,Socializing,25.11793433309571,1,8.738268183059443,Low,5.260258868683103
27,Female,USA,3.390178937619781,Instagram,4,Education,25.391275059678343,1,7.7797885399767575,Medium,47.38527179928883
15,Female,Brazil,4.775105099319447,YouTube,1,News,38.525894915879476,0,7.54728072798089,Medium,26.679804175587584
18,Female,Canada,4.731461700997167,Instagram,4,News,39.670326359211494,0,8.765013190048657,Medium,44.75407921068447
20,Male,USA,6.998243938747502,YouTube,4,Education,31.95975097770772,1,4.2309131978840995,High,18.209233994886528
20,Male,USA,0.74818333909323,YouTube,1,Entertainment,14.377228135711738,0,8.653279568592625,Low,23.722937091142033
27,Male,Brazil,3.1721055152596227,TikTok,5,Entertainment,22.793605227644022,1,8.37175167783925,Medium,11.872352734888878
23,Female,India,3.9509560937375445,Snapchat,1,News,26.809903650311757,1,6.8762297945890865,Medium,74.56573186556709
27,Female,UK,2.5027954962304584,Instagram,3,Education,19.749815687073035,1,8.2162191514062,Medium,59.706500165608944
21,Female,USA,3.213263775513697,YouTube,1,Entertainment,40.171468189232414,0,8.259722094913121,Medium,27.529020183535824
19,Female,USA,3.4885380880820955,YouTube,2,Socializing,49.95003073715154,0,5.282835738698381,Medium,28.273534177001373
25,Female,India,3.4374414806850435,Snapchat,1,Entertainment,27.814172349340765,1,6.994231155880987,Medium,32.34942877098515
14,Male,USA,4.922675377610472,Twitter,2,Content Creation,32.353295062914945,1,5.340801436103659,Medium,40.82730172303352
20,Female,Brazil,2.2324393406571987,TikTok,2,Education,10.680647978993001,1,8.690872941100976,Low,69.12218329642576
19,Male,India,5.513558933488642,Instagram,3,Entertainment,20.099041922313116,1,6.391868747879506,High,68.89799288760997
20,Male,India,2.730664173139936,Instagram,4,Entertainment,26.102611194817893,1,7.324795476596903,Medium,43.25179583432291
24,Male,Germany,2.4017601138088986,TikTok,3,Entertainment,41.81396775746593,1,6.2281761428172,Low,40.7914547202005
15,Female,Brazil,3.519004345624482,TikTok,4,Entertainment,35.9767038524668,1,6.523025444647091,Medium,52.70698114580372
19,Female,India,5.065851345456418,Snapchat,3,Socializing,24.194743058763837,0,7.901249735404521,High,38.63528675850149
22,Male,Canada,4.957108705451241,Snapchat,3,Education,34.26175017230027,0,6.308363911953654,Medium,39.061732523313324
25,Male,India,3.930564929307617,Instagram,1,Entertainment,13.813030606233719,1,6.231781728467656,Medium,54.25454838779251
21,Male,Brazil,4.828368875496598,Snapchat,5,Socializing,48.523183076232215,1,6.8448813576645176,Medium,25.234131870917967
15,Female,Australia,2.924170355236651,YouTube,2,Socializing,24.55107873950235,1,8.33193300879645,Medium,41.58504688952265
26,Female,India,4.700608026616245,Snapchat,3,Entertainment,44.12367786706943,0,7.870107297544952,Medium,60.020902068433735
22,Female,UK,3.9340244090179857,Instagram,1,Education,32.75102863505879,1,7.413305880641443,Medium,58.645653639205314
18,Female,Canada,3.915184923084837,TikTok,2,Entertainment,28.416579886568382,1,5.512548025977686,Medium,67.95636197537611
14,Male,UK,3.4268783414685156,Instagram,2,Entertainment,26.829908929071564,0,8.223403516159545,Medium,40.30619561973864
14,Male,India,1.7758637663903227,Instagram,4,Education,19.69342954423512,0,9.863296978707925,Low,16.600261706554562
17,Male,Canada,1.1013022656009945,YouTube,1,Education,38.63186958499368,0,10.0,Low,25.005348930569
17,Male,India,7.0549341620842325,Snapchat,5,Entertainment,21.865692391560717,1,5.42620323137421,High,58.31631720351601
25,Female,Canada,0.5,TikTok,3,Education,21.174900010665528,1,9.632142236552799,Low,29.620589314647596
19,Female,India,3.0766249819175644,Twitter,5,News,24.514744270902305,1,8.020370470349821,Medium,41.77936895054268
24,Male,USA,3.09674085452691,Instagram,4,Socializing,34.97546794301296,0,6.731695350899706,Medium,27.783226891284418
14,Male,Australia,1.7881964302488047,Instagram,5,Entertainment,41.29135354891071,1,7.102181545933704,Low,38.44453060516743
23,Female,USA,5.075875111116478,YouTube,2,Entertainment,21.576023141891532,1,5.123030466763806,High,13.331835098274855
26,Male,India,2.4694021387038605,Instagram,5,Socializing,37.83654831254902,1,8.8661116418031,Low,45.77524962953531
25,Female,USA,4.8641727831656,YouTube,3,Entertainment,9.863632157315049,1,5.874009064680667,Medium,80.6940727232529
19,Female,India,2.1921435262529876,Instagram,1,Entertainment,36.05873169907714,1,9.096765103376141,Low,50.27598116279208
17,Female,India,5.28045224316672,YouTube,2,Entertainment,30.38719469577421,0,5.3565667002421895,High,1.7810907501838997
26,Male,India,1.834626038422641,YouTube,2,Entertainment,18.97555306249334,1,9.37097809925181,Low,65.67556905540414
18,Male,UK,3.307469260795474,Instagram,1,News,11.116187469247478,1,8.076718360775024,Medium,22.661606816582307
20,Other,USA,2.764969804049871,YouTube,3,News,21.374767834793936,0,7.750558113118105,Medium,51.60113441364235
22,Female,Germany,3.47990400694043,Instagram,5,Entertainment,23.251880539787965,0,7.76130226343826,Medium,70.85658349888294
25,Male,USA,4.046113002514672,Instagram,2,Socializing,29.448305320712205,1,8.792511757650507,Medium,93.55597647242053
26,Male,USA,3.06591643212491,YouTube,1,Entertainment,33.125018151472275,0,9.393445688329955,Medium,4.234079971202256
24,Male,USA,0.5,Snapchat,4,Education,30.96516936373658,0,10.0,Low,33.821949893792194
16,Female,India,2.9638967035867023,TikTok,5,Socializing,26.31305902797131,0,8.702183812630103,Medium,23.67896971009459
25,Female,India,0.5169381177279964,TikTok,2,Entertainment,41.78938698472312,1,10.0,Low,0.0
19,Male,UK,2.5669540474471235,Instagram,4,Content Creation,29.023249486827147,1,7.988856607590505,Medium,33.217424585713296
18,Male,Canada,4.409390809439659,YouTube,4,Entertainment,19.496219869395194,0,5.669024716586389,Medium,66.57541651655225
22,Male,India,2.6347265312066384,YouTube,3,News,26.339564448254066,1,5.18260509306052,Medium,0.0
14,Male,USA,3.0306889055938075,Twitter,1,Education,22.199261554751537,1,6.779348761439777,Medium,50.03209073870977
27,Male,Australia,4.631463712485172,YouTube,2,Entertainment,13.897891577800012,1,6.145311508525739,Medium,39.33787070213112
20,Female,Canada,5.166191728675056,YouTube,3,News,20.616890514210276,0,3.9723258991835992,High,14.14282130505162
22,Female,Australia,3.596008274144716,Instagram,3,Entertainment,22.134721551544523,0,6.5183008480111315,Medium,16.08564658564613
21,Female,India,6.629168361936772,YouTube,1,Socializing,18.026220317342098,0,4.649328275951795,High,33.06905231996725
17,Male,USA,2.2261945896350257,TikTok,3,Content Creation,25.008398079171542,0,8.993017712787461,Low,25.51792594578015
22,Male,India,3.8440804867822993,YouTube,5,Education,19.696835088787825,1,6.367359940852123,Medium,18.95879875266271
16,Male,India,2.7300896003270836,Instagram,4,Socializing,24.08402655079373,0,8.104427490739013,Medium,53.65717969327158
18,Male,India,6.943474009125753,YouTube,2,Socializing,27.023643156503503,0,2.527216738403081,High,56.68379990290772
20,Male,Germany,2.3787605277635366,Instagram,3,Socializing,25.679420171856133,0,5.0939315538440235,Low,56.66222034889089
23,Male,UK,3.129470031862833,YouTube,4,Education,21.652420374613264,1,8.577680522305194,Medium,44.345777030992906
27,Female,India,0.7210212041912767,Instagram,4,Entertainment,25.221690541856123,0,9.707836226829778,Low,53.09668512322972
15,Male,India,4.670748981373242,Snapchat,4,Entertainment,24.86799326932496,0,6.519624323459539,Medium,53.54057037521274
22,Female,Australia,6.092514802416723,Instagram,3,Content Creation,13.220846153366772,1,4.648443799228823,High,53.83884170494788
23,Male,Australia,0.7037582882945719,Instagram,3,Socializing,43.17630247702277,1,9.591324432532401,Low,56.73852274001173
23,Male,Canada,1.8533606711962842,YouTube,4,Entertainment,22.80819284789778,1,7.186174836541857,Low,19.17091524153632
13,Female,Germany,1.2977017089719922,Instagram,4,Education,24.62230971777882,1,8.899251565262079,Low,34.48976075106011
16,Male,India,2.496482261088691,Snapchat,4,Socializing,10.916119024639118,0,10.0,Low,35.087380176205514
27,Male,Germany,4.231190590501519,Instagram,4,Entertainment,38.786923546827836,1,7.9892610263338835,Medium,61.7024775696413
16,Female,India,4.55997017080691,Instagram,3,Socializing,41.33689870455785,1,6.2454551840467065,Medium,39.37902889267854
13,Female,USA,0.8246737189170079,Instagram,5,Education,12.523044148704486,0,10.0,Low,36.6651366933308
21,Other,USA,4.552511832489067,Instagram,2,Education,17.727639021608105,1,6.643490033072218,Medium,79.42673512005787
15,Female,India,5.78533811100006,Instagram,2,News,32.96130447531932,0,4.507078449565899,High,30.504323170274517
17,Female,Australia,2.631575725841838,TikTok,2,Socializing,27.59225632091996,1,8.5485829319015,Medium,54.38609211318187
18,Female,India,5.4379606578331785,TikTok,4,Entertainment,16.74534135734085,1,5.371811750465318,High,32.245239233648824
20,Male,Australia,4.383276850444459,Instagram,2,News,15.204088543203705,1,6.433779351664431,Medium,53.718449038589725
18,Male,Brazil,2.749626188948575,Snapchat,4,Entertainment,26.573690360984912,1,9.950304936279023,Medium,18.13607928890059
15,Female,Brazil,2.5297984628988326,Instagram,1,Entertainment,26.3317706620941,1,7.05239398478564,Medium,66.38991454677749
18,Male,Australia,2.2217825084152327,TikTok,4,Entertainment,20.998995528896863,1,7.205681937367978,Low,24.900652439152548
13,Female,Germany,2.008447253553685,Instagram,1,Entertainment,16.917219988945742,1,6.42897657051423,Low,74.15163910789431
16,Male,Brazil,7.096857114755727,YouTube,2,Socializing,25.592414477180498,1,4.381387468518271,High,42.65380442582786
18,Female,India,4.386870228292031,TikTok,2,Education,31.388805946233383,1,5.894624399087775,Medium,60.367604083425434
19,Female,India,4.078017620673979,Snapchat,5,Entertainment,13.644987367400532,1,6.6721554301884725,Medium,59.85940802330874
23,Male,Canada,3.464460574259068,Instagram,2,Socializing,26.958966546443772,1,7.5263587332943365,Medium,0.0
25,Female,Germany,3.0905222836078408,TikTok,4,News,7.426748494618483,0,8.207394638852648,Medium,20.231889064794654
23,Female,India,3.2032308402293355,TikTok,2,News,16.721232806150287,0,6.144780678726457,Medium,42.91052404269888
22,Female,Canada,1.3325240366728845,TikTok,4,Socializing,34.53645862955073,0,7.029024201233694,Low,47.703247953548036
15,Female,USA,2.2167558147532604,TikTok,3,News,9.474428395311087,1,6.428364634012224,Low,41.51328875941186
21,Male,USA,1.6300152243258395,TikTok,1,Socializing,20.110580925403653,1,7.871900590842814,Low,29.76277320744955
24,Male,USA,4.672638326095811,Instagram,4,Content Creation,22.291212280001393,0,8.10383902933666,Medium,55.353368231593535
24,Male,Brazil,2.657434610338305,Instagram,5,Education,33.32592929031661,1,7.664699869258587,Medium,14.710315576187917
19,Male,India,4.215293842273636,YouTube,1,Socializing,23.65982703759831,1,6.165570921247266,Medium,26.20365213022599
26,Male,India,1.6124895775155759,TikTok,5,Socializing,24.485874164446393,1,7.948996916933054,Low,10.859883397616485
13,Female,Brazil,3.66375207522924,Snapchat,5,Socializing,30.129425143712577,1,6.051337088138186,Medium,21.62223120258609
14,Female,USA,4.43005871973709,Instagram,1,Education,30.658781462463807,1,6.7316758915150725,Medium,41.914478711511926
13,Male,India,5.053838905238371,Twitter,5,Socializing,9.957857685422912,0,7.917800802235794,High,32.904601653056496
23,Female,Canada,3.3974340105263665,TikTok,3,Socializing,23.23553979670124,0,6.667324027145852,Medium,61.5253986539518
21,Female,India,2.285910627356632,TikTok,4,Entertainment,19.78954140664633,0,8.030478541585994,Low,16.959659602437604
21,Female,Canada,3.2392958593771204,TikTok,3,News,28.90778880681854,1,7.158102137742993,Medium,24.17196849579389
19,Male,India,2.4129604128877022,Instagram,1,Education,21.763189960707507,0,8.132325480194034,Low,53.158870581039906
22,Male,Germany,4.96823488985327,TikTok,4,Entertainment,20.68496799487233,0,6.323724959385505,Medium,36.31275940758935
15,Female,India,1.5400867062569241,Twitter,5,Entertainment,20.54046291616539,1,8.345054236635319,Low,48.74915774147645
25,Female,India,3.5311735731931995,YouTube,3,Entertainment,15.581744501601626,0,6.8112249312335535,Medium,0.0
27,Male,Brazil,2.4975824221666008,TikTok,1,Entertainment,11.469136217263713,0,9.328895706391224,Low,43.08209477168717
17,Female,USA,5.882059405241217,Instagram,1,Education,36.340773247947396,0,5.358379693344735,High,36.6485401746538
27,Male,India,3.6853945398974184,YouTube,5,Entertainment,23.307443913798004,1,6.490147797612299,Medium,48.86161630036891
16,Female,India,3.5596467130810536,TikTok,3,Entertainment,20.72329503948294,1,7.205774206241956,Medium,49.99125456034202
19,Male,UK,2.411094996345284,TikTok,5,Entertainment,45.46286957279901,1,8.195608246082918,Low,47.732088815249234
26,Female,India,6.301120143806541,TikTok,4,Content Creation,23.41797604412063,1,6.972847080970883,High,17.665721592250776
21,Male,Brazil,3.1006516863783835,TikTok,1,Entertainment,11.048773334635637,0,5.718300900436016,Medium,34.597350922426514
24,Male,Canada,2.5740139161133584,YouTube,2,Entertainment,32.60201930045343,1,9.060477551477748,Medium,55.20281222311206
14,Male,USA,5.251955898478268,YouTube,3,Socializing,14.860001846398063,1,5.5632395809949635,High,46.77239420174148
25,Male,India,4.7676562530058035,TikTok,3,Entertainment,36.26588779703222,1,5.679686874928807,Medium,35.42649925969863
20,Female,USA,4.350592116053923,YouTube,5,Socializing,29.515342835652245,1,5.761426197576344,Medium,69.79710803149604
27,Female,India,3.226484242730948,Instagram,2,Entertainment,38.75018981508241,0,8.218413821898725,Medium,68.90042321352574
21,Male,India,4.502104826011227,TikTok,4,Socializing,17.54438318446416,0,6.485709630433014,Medium,2.7835135928852566
22,Female,Canada,5.11585644731506,Snapchat,1,Socializing,25.630990665608625,0,5.685763091101727,High,50.21794626108908
26,Male,Brazil,5.252795180735678,Instagram,2,Entertainment,18.654474075571695,0,6.96770250223446,High,66.56705617747109
22,Male,Canada,4.628494769689872,YouTube,3,Entertainment,27.82753748970854,0,5.77078494758092,Medium,53.996740545950814
21,Male,India,3.1772424647796216,Instagram,1,News,27.651512198191035,0,6.755573464056297,Medium,65.42315047238594
26,Male,USA,3.7028165188472575,TikTok,3,News,32.304386403863575,0,7.7236039277086395,Medium,34.67669478441965
22,Male,India,4.731030554231198,TikTok,3,Entertainment,20.011347967872904,1,7.2152864278659425,Medium,58.826204092571174
26,Female,Canada,3.189757658462147,Twitter,2,Education,32.88326443151993,1,8.706612173342844,Medium,57.24936315205687
